Day,W1_1,W1_2,W4_1,W4_2,W8_1,W8_2,W8_3,W8_4
Day_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Day_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Day_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Day_10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Day_11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
